B cells-B cells	B cells-Monocytes/Macrophage	B cells-CD8 T cells	B cells-CD4 T cells	B cells-Dendritic cells	B cells-T cells	B cells-NK cells	Monocytes/Macrophage-B cells	Monocytes/Macrophage-Monocytes/Macrophage	Monocytes/Macrophage-CD8 T cells	Monocytes/Macrophage-CD4 T cells	Monocytes/Macrophage-Dendritic cells	Monocytes/Macrophage-T cells	Monocytes/Macrophage-NK cells	CD8 T cells-B cells	CD8 T cells-Monocytes/Macrophage	CD8 T cells-CD8 T cells	CD8 T cells-CD4 T cells	CD8 T cells-Dendritic cells	CD8 T cells-T cells	CD8 T cells-NK cells	CD4 T cells-B cells	CD4 T cells-Monocytes/Macrophage	CD4 T cells-CD8 T cells	CD4 T cells-CD4 T cells	CD4 T cells-Dendritic cells	CD4 T cells-T cells	CD4 T cells-NK cells	Dendritic cells-B cells	Dendritic cells-Monocytes/Macrophage	Dendritic cells-CD8 T cells	Dendritic cells-CD4 T cells	Dendritic cells-Dendritic cells	Dendritic cells-T cells	Dendritic cells-NK cells	T cells-B cells	T cells-Monocytes/Macrophage	T cells-CD8 T cells	T cells-CD4 T cells	T cells-Dendritic cells	T cells-T cells	T cells-NK cells	NK cells-B cells	NK cells-Monocytes/Macrophage	NK cells-CD8 T cells	NK cells-CD4 T cells	NK cells-Dendritic cells	NK cells-T cells	NK cells-NK cells
PDGFA-IL22RA2	0.222102375666693	0.138173908392393	0.149017062818323	0	0.140469362142764	0	0	0.0556461518033571	0.0374972191691986	0.0288761673711303	0	0.0358490753771629	0	0	0.477300880761514	0.299865533709032	0.285403096602968	0	0.296223457318247	0	0	1	0.5854132459362	0.665861095150125	0	0.590260830928881	0	0	0.242752523942629	0.146967225733983	0.137650918789867	0	0.145895024865044	0	0	0.533833453462047	0.326542892058824	0.337459304139176	0	0.327073273064655	0	0	0.0375003534053234	0.0237974456851996	0.0231312379337839	0	0.0236368474107544	0	0
CCL3L3-CCR10	0.25403644246149	0.235456672686197	0	0.163008034256457	0.229818984947212	0.204091355053797	0.116189880565976	0.546345302099475	0.548495766758996	0	0.359476892715362	0.503467578882659	0.38364639263424	0.1711612866347	1	0.936001311864801	0	0.641235989686378	0.887745918234429	0.740587868557129	0.395307903762595	0.115073159626587	0.100364176327254	0	0.0733406249927986	0.0971582035815142	0.0886009818216207	0.054018545732933	0.448326321302362	0.404383215470008	0	0.296448613052937	0.38541839532682	0.333451501596621	0.157800270133779	0.49346880732596	0.449713884767703	0	0.325447623207272	0.432474445141733	0.38486995314396	0.205759050077894	0.520181612847524	0.491804074653861	0	0.342956779808031	0.468997644368685	0.402251755924508	0.209048580877749
WNT11-FZD5	0.188087098514512	0.107230707579104	0.0902620827782799	0	0.0468348138515379	0.0677169969240142	0.0671153506919742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.560559575074659	0.452146495540205	0	0.241224078513144	0.349513856003672	0.325304307786306	0	0	0	0	0	0	0
OSM-CSF3R	0.0774975835338123	0.19305972110636	0.0430921493307935	0.0365934119015525	0.138209525131704	0.0379563741764375	0	0.394473384608618	0.934288852902897	0.191666902122258	0.236038972483279	0.651709440904781	0.202015142383885	0.0476240793641495	0.120298765700164	0.286241130934424	0.061053646225139	0.0625839011358271	0.201514782921287	0.0574056040597048	0.00589753116113492	0.188572367844897	0.40015584236156	0.116510528958736	0.103314196369077	0.29106412431242	0.101432435864463	0.0301889259823265	0.474184210585133	1	0.25713769470884	0.287341330064995	0.725908852106809	0.261450867932142	0.072704587680322	0.189040462505564	0.42030251180183	0.109538027692063	0.108141129345471	0.30386685041548	0.103379024763812	0.0239049351006344	0.220096873648652	0.503751740900034	0.125382712166316	0.127520675560392	0.362312981939983	0.120853698434076	0.0291175933169105
XCL2-CCR9	0.247683617541578	0	0.194626580960663	0.160176042451833	0.225713963758335	0.200586958401612	0.11420040556127	0.0182886363514893	0	0.0111149577161622	0.0121275306129848	0.0169768411898088	0.0129455961421765	0.00577587432494117	0.680382535855804	0	0.476476711565032	0.43970189359165	0.608433484680358	0.507933170341557	0.271135720030336	0.093144464639443	0	0.0726378143172355	0.0598294359616563	0.0792198023718621	0.0722933535644962	0.0440782132916882	0.0320264282220921	0	0.0212689447399664	0.0213427796689107	0.0277343488215574	0.0240117476520551	0.0113637087035168	0.220850095307216	0	0.163506599984665	0.146793315122697	0.194970812226858	0.173631579611574	0.0928314026698662	1	0	0.722413064596065	0.664464349715498	0.908211360271002	0.779506562231092	0.405126178930982
IL10-IFNLR1	0	0	0	0	0	0	0	1	0.672705286394786	0.520035416567381	0.623312666641455	0.638909441602524	0.543524281522241	0.171958124445561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL6-PDGFRA	1	0.622027526246236	0	0	0.627809919683668	0	0	0.767633420416026	0.517195294244536	0	0	0.490903879195533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497178917404525	0.300958221564223	0	0	0.296612329498064	0	0	0	0	0	0	0	0	0	0.485387946484939	0.307978739028099	0	0	0.303698708790666	0	0
TNFSF10-TNFRSF10B	0	0.0231867848184511	0.403518213218058	0.0112324638998149	0.0376486978076688	0.16670171125563	0.0872407602203992	0.00461133258908778	0.0369134487177835	0.327550109377718	0.0186315551128579	0.0471877875746348	0.154123407700084	0.0495256594388584	0.0258335585376756	0.0605617142046093	0.537471538504829	0.042030031822099	0.0777658077378344	0.241814316684932	0.123681703874326	0.0755946978690153	0.118152127618776	1	0.100476156753545	0.147900951533066	0.439236072240577	0.286019625781276	0.0165515996059856	0.0436002036343958	0.44397176096445	0.0337113383381892	0.0589057279577838	0.209667878440252	0.0858541367869537	0.068716021359366	0.116562477156624	0.894612665170074	0.0975305283676781	0.144697490352924	0.419691957741816	0.231851507448584	0.0141795098048724	0.045087378640404	0.47057447088183	0.0305323566425844	0.0606828445820776	0.211395603812554	0.10096404409411
IL21-IL13RA2	0.193166007513153	0	0	0	0.121255370618668	0	0	0	0	0	0	0	0	0	0.117992063827695	0	0	0	0.072681165264217	0	0	0.375082653412513	0	0	0	0.219741870913773	0	0	0	0	0	0	0	0	0	1	0	0	0	0.60810859860252	0	0	0	0	0	0	0	0	0
CCL17-CXCR3	0.0276350338861744	0.0156841221223739	0.0445520882894109	0.0410491703986862	0.0179346757582808	0.0329932145749008	0.0126020606032692	0.138067375051764	0.0848755044646631	0.172155440223683	0.210293683967591	0.0912723037134447	0.144075792506324	0.0431259501755206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.653301144838686	0.360825761473776	0.890131251111555	1	0.4028981461999	0.722084300574585	0.229264178658825	0.0309526043913956	0.0172726519216635	0.0470151782014079	0.0472552418847524	0.0194599441519584	0.0358746391563549	0.0128678419158301	0.0271861219617562	0.0157387276434294	0.040293597619411	0.0414918741316611	0.0175835505172343	0.0312410955921096	0.0108930316879821
IL15-OSMR	0.426219189635771	0	0	0	0.267614636553579	0.264981510385161	0	0.675372800808194	0	0	0	0.431951360256919	0.366996107143726	0	0.339853202323659	0	0	0	0.209395350473199	0.194769946705254	0	0.418966659369026	0	0	0	0.245511526059195	0.24963067197207	0	1	0	0	0	0.596657611600865	0.575562414275719	0	0.381223251501038	0	0	0	0.231882038255585	0.230084661602285	0	0.502131178944527	0	0	0	0.314209880095971	0.300479000461875	0
CCL1-CCR2	1	0.932121938917428	0.761560386566816	0.635624802434368	0.909771300273208	0.799177641019146	0.44448252705122	0.210971090770788	0.21300351236082	0.124265025423145	0.137503756074987	0.195510279634508	0.147367457977391	0.0642308527444199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL3-XCR1	0.0349118407026566	0.032588845275326	0.0274267949742864	0.022569128038928	0.0329249285768653	0	0	0.989037340114432	1	0.600947620739528	0.655609894533431	0.950121615850365	0	0	0.0274541777516327	0.0258801115133429	0.0192218154779136	0.0177359875662538	0.0254073482083399	0	0	0.0450276893466621	0.0395517398653045	0.0351061189063243	0.0289120758744047	0.039632120876597	0	0	0.487807387648183	0.443127295299115	0.323879344285575	0.324962018778833	0.437168427398481	0	0	0.0288938366097224	0.0265193605610475	0.0213865312565993	0.0191979853616056	0.0263978265767683	0	0	0.100591600885784	0.0957811595209121	0.0726515280035887	0.0668151827805618	0.0945452247785914	0	0
WNT3-FZD9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.248673514111051	0	0.315807727958868
IL22-IL4R	0.83315712961532	0.611562311794996	0.603753093527867	0.633637101164143	0.577364677755258	0.577224181039214	0.257141928348676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.690722343993893	0.719172876248682	0.755390057059778	0.646753599219237	0.663977726255233	0.316768908737162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.273390542591563	0.204700748604792	0.182136363405279	0.213633117519917	0.188813293321304	0.182312082888718	0.0741394588976247
CXCL8-CXCR6	0.0109780427707832	0.0053400876854176	0.0716664817252963	0.0240973147843087	0.0051553017429023	0.0474417834447034	0.00743014160696236	0.308700996782888	0.235790203460494	1	0.535480988121894	0.218173787917434	0.786939182407261	0.169247538321925	0.00440672825640159	0.000758347073220522	0.0388694713064063	0.0130927659155219	0.000375246353304795	0.0256874746398317	0.000617081361983487	0.0106694441477964	0.00431508960267761	0.0698006692970365	0.0233643703824943	0.00404005460026762	0.0442634042459016	0.00759167813790634	0.231820339948737	0.157780656645033	0.826438301443803	0.405687846966359	0.151706217769967	0.629833391162084	0.14279867286004	0.00402217540521199	0.000244608312483155	0.0400906963699285	0.0130480603232918	0	0.0264342560566605	0.000831543996129103	0.055713977572254	0.0380651246727619	0.234252518465293	0.101865711031006	0.0363879081802994	0.168876768045714	0.0376530546528272
IL10-IL7R	0	0	0	0	0	0	0	0.260950390605336	0.0436032000719591	0.198456584736053	1	0.045265832879621	0.925227183108762	0.0231179438448342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDGFA-LIFR	0.222102375666693	0.138085751989318	0	0	0.139635052696129	0	0.0557915782218294	0.0556461518033572	0.0374732955500022	0	0	0.0356361519198048	0	0.00957451150768008	0.477300880761514	0.299674216352771	0	0	0.29446405565951	0	0.103626515098895	1	0.585039746143985	0	0	0.586755011725954	0	0.257817272760069	0.242752523942629	0.146873459102198	0	0	0.14502849001641	0	0.0469267437067603	0.533833453462047	0.326334554268076	0	0	0.325130640754682	0	0.122249808210006	0.0375003534053234	0.0237822626652042	0	0	0.0234964577572196	0	0.00827695791980821
PDGFD-KDR	0.0724175077288623	0.270381202188403	0	0	0.164489713437714	0	0.0298467187764693	0.00805082340481706	0.0325584939424447	0	0	0.0186272990217829	0	0.00227279029401867	0.196676858089585	0.741562328157434	0	0	0.438376470492079	0	0.0700598971889972	0.0215693455910986	0.0757808715507507	0	0	0.0457243664834315	0	0.00912402686263865	0.00948118350287987	0.0344492186736468	0	0	0.0204647311557895	0	0.00300716178382276	0.0562972028895779	0.206671860169869	0	0	0.123877619694355	0	0.0211527479416266	0.262569897287824	1	0	0	0.594382327852508	0	0.0950862887895845
WNT5A-FZD9	0.147896093483491	0	0	0	0.0250975018382293	0	0.0227956530357168	0.331461827744688	0	0	0	0.0572956603241591	0	0.034994105965353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.161258313648617	0	0.118614165445716	0.0710037935918982	0	0	0	0.0116725625369608	0	0.00997708898657688	0.0598817845382252	0	0	0	0.0101273148223034	0	0.00810979756218971
PRL-IFNGR2	0.0598496129055877	0.309346513666449	0.0354414545077218	0.0323026377276294	0.259675752789143	0.0328655141421034	0.017505723375993	0	0	0	0	0	0	0	0.191581973591906	1	0.101108690080321	0.103332321198218	0.815686924383679	0.0969799005560391	0.0484324649847785	0.191956674804622	0.933634313448501	0.112811728849059	0.102905228162026	0.777300290651247	0.101022523477818	0.0576260034627519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL2-PRLR	0.29083282091796	0.181890578968063	0	0.177033394646508	0.182874545191912	0	0.0730916954539125	0.0114799431743533	0.00777674063051218	0	0.0071654306604329	0.00735299038030814	0	0.00197619777031435	0.408919517486221	0.258265328063964	0	0.248745093144447	0.252316985394108	0	0.0888230485078961	1	0.588513590075065	0	0.60460169735179	0.586847693145903	0	0.257941480012273	0.0315976664661277	0.0192311698655375	0	0.0198202436805446	0.0188804862824876	0	0.00611112057985221	0.860426019553945	0.529105084777049	0	0.538311585799904	0.524124236775131	0	0.197135624465323	0.0190223238825237	0.0121353555992517	0	0.0118972547527957	0.0119206297672092	0	0.00420056912528146
COL4A5-ITGA2	0.664533994208117	0.683615324278415	0.348604056628119	1	0.337831898901315	0.344315832037103	0.374538049411538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL10-CXCR1	0.215205268257014	0.200878841618095	0.169100713245582	0.139155713611789	0.196058230337653	0	0.110381738856247	0.989071337844257	1	0.601093146724025	0.655792640798766	0.917855283959208	0	0.347486547116927	0.0687711163629907	0.0648259437444607	0.0481595327796368	0.0444384722330297	0.0614804528997748	0	0.0304869249388693	0.025920833993119	0.0227677426486744	0.0202135390102084	0.0166477174178746	0.0220392447923123	0	0.0136455130894068	0.728599277363476	0.661841410036616	0.48385345022331	0.485488646376389	0.630767397179993	0	0.287590337778425	0.0402816631425685	0.0369700723425747	0.0298217248932844	0.0267709601698873	0.0355508867177737	0	0.0188355663612917	0.102319229230844	0.0974228212177071	0.0739146493279838	0.0679793193526898	0.0928998952097325	0	0.0461128045226924
IL6-IFNAR2	0.727147355443905	0.893744257528931	0.50709578261446	0.455093321128072	1	0.494924132128209	0.353906068892826	0.558182611605872	0.743118760421314	0.301068620103656	0.358216110708097	0.781930746559217	0.332068609431531	0.186083527773202	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.361522334973164	0.432424082423428	0.213076359647602	0.233160707246347	0.472455627409514	0.227803917336072	0.135407255794692	0	0	0	0	0	0	0	0.352948561650871	0.44251133243001	0.22628705285154	0.226966027890249	0.483743087308479	0.231228830357475	0.150937426617252
CXCL2-CCR7	0.0633128620083425	0.0317857765093232	0.0266471948919013	0.0475283686875828	0.0342289694230688	0.033303485167556	0.0125980760287934	1	0.586544396124032	0.359317551527138	0.789936226103051	0.587482700305439	0.49150345932024	0.177474890866203	0.0283220513943719	0.0129438240115272	0.00848352322132531	0.0205133040406664	0.0135974653692169	0.0120019691241842	0.00205931755659378	0.0280988679496137	0.011552806790849	0.00999960896127063	0.0201824735218411	0.0125288280564143	0.0125861124537001	0.00346849100545144	0.459938800825251	0.240638062064057	0.178951007264297	0.364499993731673	0.250491986449765	0.238112701561134	0.0895543421289264	0.0180588081985748	0.00696359093613453	0.00476079325968089	0.0131239023098787	0.00759233398909165	0.00731053570651904	0	0.159258240840477	0.0857513685826716	0.0654308471735954	0.125053723529545	0.0894640653343375	0.0840791700105743	0.0327929204037573
IFNG-LIFR	0.200102724081115	0.124408102555904	0	0	0.125803942158803	0	0.0502653190874754	0.0234134391869272	0.0157671051467173	0	0	0.0149941163726637	0	0.0040285309165993	1	0.62785179837643	0	0	0.616935915118581	0	0.217109415204855	0.224102343517743	0.131108778161893	0	0	0.131493173198567	0	0.0577774550248846	0.0242832237077564	0.0146921688235611	0	0	0.0145076113313612	0	0.00469421531360523	0.347313854405863	0.212314367212512	0	0	0.211531096999684	0	0.0795361396226423	0.659644130756142	0.418338190406917	0	0	0.413310783650089	0	0.145594540224839
CXCL8-CXCR5	0.0615040608534547	0.0565347762841042	0.0476262707717208	0.0393816076830014	0.0551787445865047	0.0491596975990221	0	1	0.995641460722224	0.598913916380283	0.656569082419685	0.91386583213898	0.698619543046359	0	0.0407896621028929	0.0378637366935864	0.0281498796893091	0.0261002495148469	0.0359101265686769	0.0300540860660449	0	0.0605312821321755	0.0523578091873427	0.0465182645213011	0.0384970192065531	0.0506831332524462	0.0463683021646057	0	0.757653270379561	0.677744953627863	0.495844902624652	0.499922116150496	0.645932070841591	0.560642177549039	0	0.0395774569827799	0.0357702011679444	0.0288750999649688	0.0260462944650211	0.0343974916606906	0.0307099430632933	0	0.202522724612239	0.18989249181372	0.144177425759423	0.133240059949497	0.181078784249859	0.155809357816238	0
CCL15-CCR4	0.111892394014079	0	0.0876555566076032	0.0742076023249965	0.101623438932313	0.0915000317879019	0.0514047129894158	0.148257958229524	0	0.089829404318587	0.100822306026717	0.137159455496899	0.105967823122317	0.0466537366893471	0.916358156468163	0	0.639775766295611	0.607320561439004	0.816690258630367	0.690770743681871	0.363857086073523	0	0	0	0	0	0	0	0.163919818440537	0	0.10852827885372	0.112026687795206	0.141472851639049	0.124097204035368	0.0579528847897647	1	0	0.738094061878686	0.68164184634888	0.879840979693322	0.793864521440827	0.418821849439633	0.239780192271548	0	0.172692274739549	0.163392660949289	0.217036316502003	0.188733219268574	0.0967911434734117
SFRP4-FZD6	0.294599386727103	0.132683138625845	0.133744269161733	0.501224384712533	0.0487083103103573	0.107322151419507	0.102833219003959	0.425530586171613	0.207589683208604	0.149415531561269	0.74237256300342	0.0716665376821066	0.135495113261627	0.101741566563859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.570371017358324	0.249991504893729	0.218843351986759	1	0.0896142340075732	0.192364458548062	0.153214639565892	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL6-IL23R	1	0.615067722897047	0.661747580686348	0.585240337513735	0.623390891295105	0.620167086453512	0.250040596342308	0.767633420416026	0.511408448181966	0.39288717793507	0.460658304134213	0.487448505028597	0.416100183129632	0.131471145435435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.497178917404525	0.297590830331476	0.278059432423752	0.299839713458226	0.294524534668205	0.285450804529393	0.0956675060529503	0	0	0	0	0	0	0	0.485387946484939	0.304532795932458	0.295299063607082	0.291873487480298	0.301561034355079	0.289742408417662	0.106639833218514
IL13-LEPR	1	0.623281414526529	0.670856905596765	0.609787392777636	0.628925727903523	0.622044258355441	0.251674129544204	0	0	0	0	0	0	0	0.948457568857732	0.59698519466041	0.567063182885752	0.57796461361563	0.585350605488651	0.543860101167541	0.206309723241203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.871077428471278	0.533829473066371	0.550578794401614	0.545938361584897	0.530721871945698	0.526021821143721	0.19985834791819	0.506802875700236	0.322214731919234	0.312571721980224	0.317533038726424	0.317661232186759	0.303441321469904	0.112072120558692
CCL3L3-CCR3	0.25403644246149	0.237142885738991	0.199617913324777	0.164282853422973	0.231437561903107	0	0	0.546345302099475	0.552423796110469	0.332041464986076	0.362288214469185	0.50701341745386	0	0	1	0.942704445870277	0.700304858207936	0.646250834099665	0.893998165350892	0	0	0.115073159626587	0.101082930152428	0.0897384104884923	0.0739141920249485	0.0978424726789056	0	0	0.448326321302362	0.407279188850067	0.297735274850681	0.298767016409745	0.38813283309704	0	0	0.49346880732596	0.452934491828302	0.365338987114442	0.32799281596206	0.435520290858443	0	0	0.520181612847524	0.495326108838061	0.375784797240808	0.345638904515443	0.472300716913883	0	0
IL24-IL20RB	0.934153183728475	0.58085799467901	0.626738141872681	0	0	0	0.234696345495562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.585115468288047	0.665838453630533	0	0	0	0.25786048549218	0.445669149904914	0.269679757575011	0.252704610307185	0	0	0	0.0861672084661358	0.943706667743463	0.576966379326562	0.596537673954805	0	0	0	0.216148492013887	0.93302766313711	0.591791248577394	0.575497270065663	0	0	0	0.205969394790041
IL3-IFNAR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.741009242250325	0.919763005014487	0.460547940336334	0.463453919148567	1	0.464930280919434	0.31171120967033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL1-CXCR5	1	0.919203959862249	0.774359775774801	0.640309064743477	0.897156119788232	0.799291899052887	0	0.210971090770788	0.210051564985188	0.126353522216553	0.138517095484456	0.192799271424514	0.14738852703028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDGFA-IL7R	0.0560950233048789	0.00772542637864625	0.0551398973349625	0.212644556962305	0.00864209784208196	0.230905612729062	0.00629973582757268	0.0132317484173594	0.0012969104587079	0.00980012620665143	0.0538139952358456	0.00138820794958177	0.0497081153709214	0.000172036412661056	0.121809860640996	0.0180499334267908	0.106610393987053	0.457924828373674	0.0194413710197619	0.458503282763379	0.0126419408949529	0.256407387314305	0.0362830321522048	0.250190800258002	0.954762321784553	0.0398285712310384	1	0.0330853546093913	0.0614125353898955	0.00828690670696898	0.0508504472942964	0.239639425698829	0.00901828836112956	0.233657155234867	0.00512438989730734	0.136367268874353	0.0197533647193449	0.126255798881983	0.526923091007437	0.0215803554705476	0.540244849624681	0.0151111140903549	0.00855911842049603	0.000422137831390041	0.00763205691710569	0.0359829072997439	0.000541468184770062	0.0366068342410274	0
IL20-IL5RA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.602497684544903	0.564801143202097	0.625352088047366	0	0.573164552000141	0.193066531033926	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIF-IL20RB	0.504082099118059	0.313439082954951	0.338196650887144	0	0	0	0.126645424490816	0.188794679283031	0.12715478568072	0.0979669070736706	0	0	0	0.0324895746660559	0.269101295544621	0.168977600423432	0.160904231702801	0	0	0	0.0584342174196667	0.678761112304677	0.397153626081866	0.451945249401486	0	0	0	0.175025669952096	0.415545820224846	0.251451768836715	0.235623992791747	0	0	0	0.0803430601516511	0.758035480294092	0.4634501391329	0.479170845821316	0	0	0	0.173621986109704	1	0.634269777798034	0.61680622429851	0	0	0	0.220753792119638
LIF-IFNGR1	0.0545245084991669	0.484322140847783	0.0477557246227028	0.0482023115598934	0.429348124999144	0.0781348843128961	0.119742589125967	0.00824013832978847	0.184903509288745	0	0.00651594550406518	0.151754297647706	0.0124784201493875	0.0162398138282239	0.020029194664629	0.252126190649673	0.012511429666312	0.016629585566274	0.215644429685393	0.0285598231839949	0.0447600017305696	0.0801674856638807	0.618878269901169	0.0703680234190048	0.0710391337699064	0.544560535670746	0.106488700847422	0.17292557971177	0.0415273330715619	0.38468863958718	0.0273651121362414	0.0380164032504645	0.332118779845526	0.0550189937264608	0.0688437525600996	0.0918050073730737	0.725438036372812	0.0757802511668049	0.0851269612128361	0.634369321408961	0.123022684708589	0.171382551067256	0.127325534655082	1	0.103141048079621	0.11847233595285	0.867884794711604	0.16690827729156	0.223193168632732
CNTF-CSF2RB	0.774796097947944	0.577219591510257	0	0.470279777283186	0.629273841069547	0.479226638661198	0.194291163919485	1	0.806946467945151	0	0.622385773553764	0.827306944425907	0.54061593819424	0.171763812609789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL20-GHR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0.596516298191409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDGFA-IL12RB1	0.201552128077277	0.135171317660034	0.203798064812191	0.167602081105909	0.131937474841086	0.168908651918897	0.147899340166849	0.0311885786659029	0.017910296179669	0.0187201545213711	0.0239128879965129	0.0144830270289729	0.0168668391407681	0.00403891093430911	0.462741058856612	0.323498181562125	0.413901727114345	0.389499705225954	0.306798506184831	0.359884591656628	0.296795733657337	0.99770980415735	0.656083774865735	1	0.83897352033248	0.636906541837016	0.814251476974775	0.776747192239111	0.222687009516424	0.145413146047835	0.186288438493684	0.192023520309313	0.138028723859433	0.171217455940024	0.120305661271108	0.520600654124895	0.354570064384566	0.494094687826057	0.45192034125487	0.34143278396805	0.428473486018411	0.35476468606313	0.0126168331928689	0.0019537778914887	0.00987004955857228	0.00778164341769119	0.000772679478847774	0.0058736269731196	0
CXCL9-CCR5	0.0772618242675382	0.0719037262437912	0.100293750202391	0.0611734063450971	0.0698241890332038	0.0769102669181983	0.0313510144075632	0.986111220457173	1	0.971942443340002	0.816139579614077	0.914965143702677	0.857435867866685	0.301291245190792	0.0704997023347272	0.066285553125456	0.0809797164932546	0.0556654751213716	0.0623462102063093	0.0641707115578835	0.0235478904340399	0.00765445851706915	0.00595130214715737	0.0114421260972761	0.00483426364011094	0.00551725011891074	0.00700174145997347	0	0.593439948376666	0.540042456293837	0.639724458241195	0.493168016245478	0.513053065310396	0.546576498550491	0.202479676827521	0.0265764604569093	0.0239338056940659	0.0332475387966421	0.0209527916268001	0.022685274782677	0.0254708971577735	0.00706886375636938	0.105989022955638	0.10091083420192	0.125328565802462	0.0868938982638383	0.0956571655211235	0.101314333482584	0.0381708051543735
EFNA5-KIT	0.0140214976062277	0.0752344138584176	0	0	0.0518710418947756	0.0061755336918592	0.00319893054266877	0.00177622789334979	0.0103231422569689	0	0	0.00669335209716722	0.000683776385317905	0.000277571671385078	0.0461009153961395	0.249800420831687	0	0	0.167355088753312	0.0187170607084291	0.00909040373123533	0.00782022482974477	0.0394849038892674	0	0	0.0270000996357287	0.00330092184679298	0.00183115966918405	0.00581005731783483	0.0303379659989147	0	0	0.0204248703276625	0.00236902892612603	0.00102007486688892	0.0256297637375173	0.135216083586224	0	0	0.0918514542191993	0.0109584822972848	0.00533067209445731	0.182707222272142	1	0	0	0.673615495451368	0.0774551274744391	0.0366257112414075
LAMC1-ITGA2B	0	0	0	1	0	0	0.374455321599934	0	0	0	0.347988063100845	0	0	0.087044156695626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.683686727981761	0	0	0.191186041255726	0	0	0	0	0	0	0	0	0	0	0.0884180704996565	0	0	0.0283132403832545
DLL4-NOTCH4	0.182917679587739	1	0.270682395064505	0.493384471892927	0.979482821797185	0.286282209272552	0.271585397326909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0915237385742832	0.486924887128359	0.114464454894863	0.254393343419463	0.465718204099442	0.132611834189049	0.10457447804675	0	0	0	0	0	0	0	0.0270680279535875	0.150946510682078	0.0368249074142196	0.0750166761860114	0.144451993994035	0.0407764729342948	0.0353124045758102
SFRP4-FZD3	0.295397041625078	0.132794502396679	0.132949154317718	0.501224384712533	0.0501176426931606	0.108918053875399	0.103314966778558	0.426682749317874	0.207763917630157	0.148527250457223	0.74237256300342	0.0737401463060812	0.137509953452171	0.102218200221262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571915349275351	0.250201328063046	0.217542319809684	1	0.0922071435366096	0.195224957594744	0.153932411627895	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCL25-CXCR5	1	0.919203959862249	0.774359775774801	0.640309064743477	0.897156119788232	0.799291899052887	0	0.0925671374925218	0.0921636799879294	0.0554397468437583	0.0607767205256818	0.0845939441333268	0.0646692112961351	0	0	0	0	0	0	0	0	0.247162732822952	0.213788618835277	0.189944454838405	0.157191920234771	0.206950543280261	0.189332125071121	0	0	0	0	0	0	0	0	0.524811831538352	0.474326200331977	0.382894588327436	0.345383573000219	0.456123560607412	0.407225291723466	0	0.392696860286208	0.368206508528603	0.279563799708291	0.258355961320854	0.351116499027516	0.302118420215789	0
